2022-04-11 1:34,,2022-04-11 1:35,2022-04-11 2:05,1,사고 ,송파대로 광진구송파구 잠실대교북측 5차로 추돌사고 한강교량 잠실대교남단→잠실대교북단 강북 방향 -,127.0923324,37.52323574
2022-04-11 5:56,,2022-04-11 5:56,2022-04-11 6:26,1,사고 ,일반국도1호선 성산대교분기점 마포구영등포구 1차로 추돌사고 한강교량 성산대교남단→성산대교북단 강북 방향 -,126.8917081,37.55291013
2022-04-11 6:00,,2022-04-11 6:00,2022-04-11 7:30,1,사고 ,경인옛로 소사사거리 소사삼거리 진행방향 전체차로 주의운전 교통사고 -,126.7942365,37.4814181
2022-04-11 6:01,,2022-04-11 6:00,2022-04-11 6:30,1,사고 ,반포대로 용산구서초구 반포대교 3차로 추돌사고 한강교량 반포대교북단→반포대교남단 강남 방향 -,126.9964822,37.51435185
2022-04-11 7:04,,2022-04-11 7:04,2022-04-11 7:34,1,사고 ,호국로 동네마트앞 송추역앞 1차로 주의운전 고장차량 -,126.9811379,37.7175759
2022-04-11 7:12,,2022-04-11 14:00,2022-04-11 16:00,1,사고 ,국회대로74길 국회의사당앞교차로 수출입은행 1차로 장소 : 국민의 힘 당사 앞 교통사고 서울청,126.9203575,37.5310882
2022-04-11 7:16,,2022-04-11 7:15,2022-04-11 7:45,1,사고 ,난곡로 양지빌딩 신사동주민센터입구교차로 1차로 주의운전 교통사고 -,126.9143798,37.48256719
2022-04-11 7:35,,2022-04-11 7:36,2022-04-11 8:06,1,사고 ,내부순환도로 길음램프 정릉램프 3차로 (승용차) 후미 지체 교통사고 서울청,127.0164603,37.60342332
2022-04-11 7:36,,2022-04-11 7:35,2022-04-11 8:05,1,사고 ,평동산단진입로 장록동7521 평동산단입구교차로 3차로 주의운전 고장 차량 -,126.7762058,35.1374314
2022-04-11 7:41,,2022-04-11 7:41,2022-04-11 8:11,1,사고 ,아리랑로 아리랑고개 성신여대입구역 1차로 (승용차-승용차) 후미 지체 교통사고 서울청,127.0163335,37.59314303
2022-04-11 7:54,,2022-04-11 7:50,2022-04-11 8:20,1,사고 ,남해고속도로 산인JC 함안IC 순천 4차로 사고처리중으로 후미 주의운전 교통사고 -,128.466143,35.27138591
2022-04-11 7:55,,2022-04-11 7:54,2022-04-11 9:30,1,사고 ,호남고속도로지선 유성IC 유성IC 1차로 후미 지체예상 교통사고 승용차관련 14중 추돌,127.3312621,36.36531648
2022-04-11 8:00,,2022-04-11 7:59,2022-04-11 8:29,1,사고 ,보문로 내부로 성산방향 경남아파트위 1차로 고장차량 주의운전 고장차량 -,127.013279,37.5916031
2022-04-11 8:03,,2022-04-11 8:02,2022-04-11 8:32,1,사고 ,남해고속도로 함안IC 산인JC 1차로 0km(함안IC방향) 주의운전 교통사고 -,128.4660992,35.2713349
2022-04-11 8:04,,2022-04-11 8:04,2022-04-11 8:34,1,사고 ,중부내륙고속도로 칠원JC 칠서IC 1차로 0km(칠서IC방향) 주의운전 고장차량 -,128.5020222,35.3052888
2022-04-11 8:07,,2022-04-11 8:07,2022-04-11 8:37,1,사고 ,일반국도3호선 반석교회 새오름교회 1차로 주의운전 교통사고 -,127.0473637,37.7136044
2022-04-11 8:08,,2022-04-11 8:07,2022-04-11 8:37,1,사고 ,동소문로 아리랑고개입구삼거리 성신여대입구역사거리 1차로 교통사고 주의운전 교통사고 -,127.0133752,37.5919834
2022-04-11 8:08,,2022-04-11 8:08,2022-04-11 8:38,1,사고 ,석수로 홈플러스순천풍덕점주차장 충훈고등학교 1차로 주의운전 교통사고 -,126.8917376,37.4113074
2022-04-11 8:09,,2022-04-11 8:09,2022-04-11 8:39,1,사고 ,강남대로 강남역 교보타워사거리 4차로 (화물차-화물차) 후미 지체 교통사고 서울청,127.0246098,37.50443378
2022-04-11 8:12,,2022-04-11 8:12,2022-04-11 8:42,1,사고 ,내부순환도로 홍지문터널안 성산대교 2차로 지체 교통사고 서울청,126.9590546,37.59554271
2022-04-11 8:16,,2022-04-11 8:16,2022-04-11 8:46,1,사고 ,군자로335번길 군자JC 군자TG 3차로 주의운전 고장 차량 -,126.776039,37.35916967
2022-04-11 8:21,,2022-04-11 8:21,2022-04-11 8:51,1,사고 ,남해고속도로 장지IC 군북IC 1차로 0km(장지IC방향) 주의운전 구조작업 -,128.3336626,35.2882686
2022-04-11 8:23,,2022-04-11 8:22,2022-04-11 9:00,1,사고 ,호남고속도로지선 유성천교 유성IC 2차로 후미 지체. 교통사고 화물차관련 추돌,127.3295335,36.35968892
2022-04-11 8:25,,2022-04-11 8:25,2022-04-11 8:55,1,사고 ,장위로 창문여고앞 광운대입구 1차로 승용차 관련. 후미 지체 교통사고 서울청,127.0382481,37.61307688
2022-04-11 8:50,,2022-04-11 8:49,2022-04-11 9:19,1,사고 ,강변북로 양화대교 서강대교 1차로 (승용차-승용차) 후미 지체 교통사고 서울청,126.9091908,37.54522133
2022-04-11 8:53,,2022-04-11 8:53,2022-04-11 9:23,1,사고 ,해안1길 디와이코스메틱 엘엠에스 1차로 주의운전 화재 -,126.7672976,37.3026225
2022-04-11 8:56,,2022-04-11 8:55,2022-04-11 9:25,1,사고 ,올림픽대로 성수대교 영동대교 4차로 서행 교통사고 서울청,127.045039,37.52991714
2022-04-11 9:06,,2022-04-11 9:05,2022-04-11 9:35,1,사고 ,일반국도43호선 자작교 선단교차로 1차로 주의운전 교통사고 -,127.1716375,37.86147355
2022-04-11 9:06,,2022-04-11 9:05,2022-04-11 9:35,1,사고 ,동부간선도로 복정 수서IC 3차로 서행 교통사고 서울청,127.1053064,37.49003187
2022-04-11 9:06,,2022-04-11 9:06,2022-04-11 9:36,1,사고 ,금릉역로 금릉역 메디인병원 진행방향 전체차로 주의운전 교통사고 -,126.7654965,37.7586665
2022-04-11 9:07,,2022-04-11 9:07,2022-04-11 9:37,1,사고 ,장위로 창문여고앞교차로 창문여고앞 1차로 주의운전 교통사고 -,127.0375792,37.6128769
2022-04-11 11:53,,2022-04-11 11:53,2022-04-11 12:23,1,사고 ,양재대로 염곡동사거리 양재IC 2차로 (승용차-승용차) 후미 지체 교통사고 서울청,127.0425106,37.46539025
2022-04-11 12:39,,2022-04-11 12:39,2022-04-11 13:09,1,사고 ,논현로 학동역 강남을지병원 3차로 (택시-승용차) 후미 지체 교통사고 서울청,127.0290766,37.51772258
2022-04-11 12:42,,2022-04-11 12:42,2022-04-11 13:12,1,사고 ,올림픽대로 염창IC교차로 염창교 4차로 고장차량 올림픽대로 가양대교남단→월드컵대교남단 하남 방향 -,126.8721574,37.5566117
