2022-04-17 0:55,,2022-04-17 0:53,2022-04-17 1:23,1,사고 ,동부간선도로 수서지하차도북측 탄천2고가교남측 3차로 사고처리 분당수서로 수서→탄천1교 청담대교 방향 -,127.0859798,37.49801242
2022-04-17 6:25,,2022-04-17 6:23,2022-04-17 6:53,1,사고 ,강변북로 용산구성동구 반포대교고가차도 3차로 전복사고 강변북로 한남대교북단→반포대교북단 일산 방향 -,127.0101142,37.52957841
2022-04-17 7:06,,2022-04-17 7:05,2022-04-17 7:35,1,사고 ,강변북로 한남대교 반포대교 3차로 차량전복사고 교통사고 서울청,127.010035,37.52963248
2022-04-17 7:22,,2022-04-17 7:22,2022-04-17 7:52,1,사고 ,제하로 용연로98길입구교차로 용연동5842 1차로 차량문제로 인한 3차선 정차로 통행 어려움  교통사고 -,129.35959,35.4842655
2022-04-17 7:51,,2022-04-17 7:51,2022-04-17 8:21,1,사고 ,제일로 하대원주공아파트앞교차로 중원구청사거리 1차로 주의운전 고장차량 -,127.1374626,37.42938177
2022-04-17 7:52,,2022-04-17 7:52,2022-04-17 8:22,1,사고 ,중앙로 모란고가교 수성고가교 1차로 주의운전 고장차량 -,127.1340285,37.4345377
2022-04-17 8:16,,2022-04-17 8:15,2022-04-17 8:45,1,사고 ,호남고속도로 문흥jc 동광주ic 1차로 76.5km(문흥JC방향) 주의운전 고장차량 -,126.9315685,35.1984779
2022-04-17 8:17,,2022-04-17 8:17,2022-04-17 8:47,1,사고 ,경부고속도로 김천교서측 김천IC 3차로 201km(김천IC방향) 갓길고장차량  고장차량 -,128.0978698,36.1336983
2022-04-17 8:27,,2022-04-17 8:26,2022-04-17 8:56,1,사고 ,일반국도1호선 화방교 화방교 1차로 주의운전 교통사고 -,126.8777115,35.10018974
2022-04-17 8:56,,2022-04-17 8:55,2022-04-17 9:25,1,사고 ,남해고속도로 산인JC 함안IC 1차로 106kkm(함안IC방향) 갓길고장화물 고장차량 -,128.4020825,35.2875112
2022-04-17 9:00,,2022-04-17 8:59,2022-04-17 9:29,1,사고 ,정자로 신기사거리 정든마을사거리 진행방향 전체차로 주의운전 교통사고 반대 차선 확인 요망,127.1186314,37.36338874
2022-04-17 9:06,,2022-04-17 9:05,2022-04-17 9:35,1,사고 ,경부고속도로 판교 양재 1차로 0km(양재IC방향) 414km 고장차량 -,127.041465,37.462192
2022-04-17 9:08,,2022-04-17 9:08,2022-04-17 9:38,1,사고 ,인하로 농산물시장사거리 남동경찰서사거리 1차로 주의운전 교통사고 -,126.706993,37.4428816
2022-04-17 9:09,,2022-04-17 9:09,2022-04-17 9:39,1,사고 ,남해고속도로 함안IC 군북IC 1차로 101kkm(함안IC방향) 갓길고장화물 고장차량 -,128.4000204,35.2878175
2022-04-17 9:28,,2022-04-17 9:28,2022-04-17 9:58,1,사고 ,벚꽃5로 신실한교회 새벽교회 1차로 주의운전 고장차량 -,129.0868676,35.2580803
2022-04-17 9:28,,2022-04-17 9:28,2022-04-17 9:58,1,사고 ,가양대교 북단 남단 3차로 서행 교통사고 서울청,126.8615503,37.57026784
2022-04-17 9:39,,2022-04-17 9:38,2022-04-17 10:08,1,사고 ,삼성로 청담사거리 청담공원 3차로 (택시-승용차) 후미 서행 교통사고 서울청,127.0496594,37.51968441
2022-04-17 9:43,,2022-04-17 9:42,2022-04-17 10:12,1,사고 ,우치로 북광주농협우치동지점 연화요양원 1차로 주의운전 교통사고 -,126.8937498,35.2361928
2022-04-17 9:52,,2022-04-17 9:52,2022-04-17 10:22,1,사고 ,청천로 호동에프앤씨 속성변화점 3차로 주의운전 구조작업 -,126.7467828,37.5160836
2022-04-17 9:57,,2022-04-17 9:57,2022-04-17 10:27,1,사고 ,연안부두길 천수공간공원삼거리 연안사거리 3차로 주의운전 고장차량 -,126.603854,37.4561811
2022-04-17 10:05,,2022-04-17 10:04,2022-04-17 10:34,1,사고 ,원효로 용산구청 용산서 3차로 주의운전 교통사고 -,126.9667799,37.53829136
2022-04-17 10:05,,2022-04-17 10:04,2022-04-17 10:34,1,사고 ,증산로 월드컵터널 월드컵경기장교차로 1차로 서행 교통사고 서울청,126.894888,37.56914896
2022-04-17 10:06,,2022-04-17 10:06,2022-04-17 10:36,1,사고 ,수도권제2순환고속도로 인천항고가교남측 인천항고가차도북측 2차로 주의운전 고장차량 -,126.6233941,37.4400157
2022-04-17 10:10,,2022-04-17 10:10,2022-04-17 10:40,1,사고 ,상주영천고속도로 대원당길9441 북안IC 2차로 주의운전 고장 차량 -,129.0109787,35.932613
2022-04-17 10:12,,2022-04-17 10:11,2022-04-17 10:41,1,사고 ,원효로 구용산구청 남영역 3차로 승용차 관련. 후미 서행 교통사고 서울청,126.9668308,37.53832291
2022-04-17 10:21,,2022-04-17 10:20,2022-04-17 10:50,1,사고 ,포천 어룡1통 의정부에서 포천방향 43국도 1차로 주의운전 교통사고 -,127.2298461,37.93933585
2022-04-17 10:21,,2022-04-17 10:19,2022-04-17 10:49,1,사고 ,동부간선도로 송정동7312 성수동1가6741 4차로 고장차량 동부간선로 성동JC→성수JC 성수JC 방향 -,127.0451656,37.55228441
